"user_id","payment_month","total_revenue","previous_paid_month","next_paid_month","next_calendar_month","previous_calendar_month","previous_paid_month_revenue","new_mrr","new_paid_users","churn_revenue","churn_users","churn_month","expansion_revenue","contraction_revenue","user_id","game_name","language","has_older_device_model","age"
"4pssft0TgDfiQexjbe25lw==",2022-11-01 00:00:00.000 +0200,37.80,2022-08-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,59.40,,,37.80,1,2022-12-01,,,,,,,
"54ouP7lBhVCeV8ftS1Oj4Q==",2022-11-01 00:00:00.000 +0200,29.22,,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,,29.22,1,,,,,,,,,,
"54ouP7lBhVCeV8ftS1Oj4Q==",2022-12-01 00:00:00.000 +0200,28.23,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,29.22,,,28.23,1,2023-01-01,,-0.99,,,,,
"5a/eDajN+4bJdigfI5TWoQ==",2022-07-01 00:00:00.000 +0300,12.87,,,2022-08-01,2022-06-01,,12.87,1,12.87,1,2022-08-01,,,,,,,
"5fGaUgWk82R8c6U6A5d9pg==",2022-12-01 00:00:00.000 +0200,17.28,,,2023-01-01,2022-11-01,,17.28,1,17.28,1,2023-01-01,,,,,,,
"5n2VR2SS79K3vJ0/V2A8RQ==",2022-08-01 00:00:00.000 +0300,47.13,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,47.13,1,,,,,,,,,,
"5n2VR2SS79K3vJ0/V2A8RQ==",2022-09-01 00:00:00.000 +0300,32.04,2022-08-01 00:00:00.000 +0300,,2022-10-01,2022-08-01,47.13,,,32.04,1,2022-10-01,,-15.09,,,,,
"6NexxpTuLaFmuoksJ0l8rg==",2022-10-01 00:00:00.000 +0300,19.17,,2022-12-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,19.17,1,19.17,1,2022-11-01,,,,,,,
"6NexxpTuLaFmuoksJ0l8rg==",2022-12-01 00:00:00.000 +0200,102.84,2022-10-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,19.17,,,102.84,1,2023-01-01,,,,,,,
"6We7zBO7mVbNxGEl/xPKVg==",2022-05-01 00:00:00.000 +0300,22.74,,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,22.74,1,,,,,,,,,,
"6We7zBO7mVbNxGEl/xPKVg==",2022-06-01 00:00:00.000 +0300,28.95,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,22.74,,,,,,6.21,,,,,,
"6We7zBO7mVbNxGEl/xPKVg==",2022-07-01 00:00:00.000 +0300,118.83,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,28.95,,,,,,89.88,,,,,,
"6We7zBO7mVbNxGEl/xPKVg==",2022-08-01 00:00:00.000 +0300,21.87,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,118.83,,,,,,,-96.96,,,,,
"6We7zBO7mVbNxGEl/xPKVg==",2022-09-01 00:00:00.000 +0300,41.55,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,21.87,,,,,,19.68,,,,,,
"6We7zBO7mVbNxGEl/xPKVg==",2022-10-01 00:00:00.000 +0300,151.68,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,41.55,,,,,,110.13,,,,,,
"6We7zBO7mVbNxGEl/xPKVg==",2022-11-01 00:00:00.000 +0200,95.43,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,151.68,,,,,,,-56.25,,,,,
"6We7zBO7mVbNxGEl/xPKVg==",2022-12-01 00:00:00.000 +0200,75.81,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,95.43,,,75.81,1,2023-01-01,,-19.62,,,,,
/70HXakPPmIGA9K58CIOug==,2022-10-01 00:00:00.000 +0300,15.48,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,15.48,1,,,,,,,,,,
/70HXakPPmIGA9K58CIOug==,2022-11-01 00:00:00.000 +0200,12.51,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,15.48,,,12.51,1,2022-12-01,,-2.97,,,,,
"72brUr/DKItStlTen5pHYg==",2022-03-01 00:00:00.000 +0200,24.15,,2022-05-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,24.15,1,24.15,1,2022-04-01,,,,,,,
"72brUr/DKItStlTen5pHYg==",2022-05-01 00:00:00.000 +0300,19.92,2022-03-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,24.15,,,,,,,,,,,,
"72brUr/DKItStlTen5pHYg==",2022-06-01 00:00:00.000 +0300,86.91,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,19.92,,,,,,66.99,,,,,,
"72brUr/DKItStlTen5pHYg==",2022-07-01 00:00:00.000 +0300,37.11,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,86.91,,,,,,,-49.80,,,,,
"72brUr/DKItStlTen5pHYg==",2022-08-01 00:00:00.000 +0300,30.63,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,37.11,,,,,,,-6.48,,,,,
"72brUr/DKItStlTen5pHYg==",2022-09-01 00:00:00.000 +0300,18.3,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,30.63,,,,,,,-12.33,,,,,
"72brUr/DKItStlTen5pHYg==",2022-10-01 00:00:00.000 +0300,31.98,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,18.3,,,,,,13.68,,,,,,
"72brUr/DKItStlTen5pHYg==",2022-11-01 00:00:00.000 +0200,13.56,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,31.98,,,13.56,1,2022-12-01,,-18.42,,,,,
"75lEf3nSWLSf6GncqhR9gQ==",2022-03-01 00:00:00.000 +0200,14.1,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,14.1,1,,,,,,,,,,
"75lEf3nSWLSf6GncqhR9gQ==",2022-04-01 00:00:00.000 +0300,65.97,2022-03-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,14.1,,,,,,51.87,,,,,,
"75lEf3nSWLSf6GncqhR9gQ==",2022-05-01 00:00:00.000 +0300,58.26,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,65.97,,,,,,,-7.71,,,,,
"75lEf3nSWLSf6GncqhR9gQ==",2022-06-01 00:00:00.000 +0300,86.85,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,58.26,,,,,,28.59,,,,,,
"75lEf3nSWLSf6GncqhR9gQ==",2022-07-01 00:00:00.000 +0300,49.23,2022-06-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-08-01,2022-06-01,86.85,,,49.23,1,2022-08-01,,-37.62,,,,,
"75lEf3nSWLSf6GncqhR9gQ==",2022-09-01 00:00:00.000 +0300,13.8,2022-07-01 00:00:00.000 +0300,,2022-10-01,2022-08-01,49.23,,,13.8,1,2022-10-01,,,,,,,
"787jk0VnxM8/sv/0TkvO6A==",2022-03-01 00:00:00.000 +0200,48.45,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,48.45,1,,,,,,,,,,
"787jk0VnxM8/sv/0TkvO6A==",2022-04-01 00:00:00.000 +0300,53.49,2022-03-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,48.45,,,,,,5.04,,,,,,
"787jk0VnxM8/sv/0TkvO6A==",2022-05-01 00:00:00.000 +0300,36.75,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,53.49,,,,,,,-16.74,,,,,
"787jk0VnxM8/sv/0TkvO6A==",2022-06-01 00:00:00.000 +0300,97.95,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,36.75,,,,,,61.20,,,,,,
"787jk0VnxM8/sv/0TkvO6A==",2022-07-01 00:00:00.000 +0300,21.48,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,97.95,,,,,,,-76.47,,,,,
"787jk0VnxM8/sv/0TkvO6A==",2022-08-01 00:00:00.000 +0300,76.29,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,21.48,,,,,,54.81,,,,,,
"787jk0VnxM8/sv/0TkvO6A==",2022-09-01 00:00:00.000 +0300,50.61,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,76.29,,,,,,,-25.68,,,,,
"787jk0VnxM8/sv/0TkvO6A==",2022-10-01 00:00:00.000 +0300,34.92,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,50.61,,,,,,,-15.69,,,,,
"787jk0VnxM8/sv/0TkvO6A==",2022-11-01 00:00:00.000 +0200,33.30,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,34.92,,,,,,,-1.62,,,,,
"787jk0VnxM8/sv/0TkvO6A==",2022-12-01 00:00:00.000 +0200,17.49,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,33.30,,,17.49,1,2023-01-01,,-15.81,,,,,
"7BqUeLmbiug63XrWs2+ZQQ==",2022-07-01 00:00:00.000 +0300,61.41,,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,61.41,1,,,,,,,,,,
"7BqUeLmbiug63XrWs2+ZQQ==",2022-08-01 00:00:00.000 +0300,32.94,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,61.41,,,,,,,-28.47,,,,,
"7BqUeLmbiug63XrWs2+ZQQ==",2022-09-01 00:00:00.000 +0300,14.01,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,32.94,,,,,,,-18.93,,,,,
"7BqUeLmbiug63XrWs2+ZQQ==",2022-10-01 00:00:00.000 +0300,127.08,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,14.01,,,,,,113.07,,,,,,
"7BqUeLmbiug63XrWs2+ZQQ==",2022-11-01 00:00:00.000 +0200,22.41,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,127.08,,,,,,,-104.67,,,,,
"7BqUeLmbiug63XrWs2+ZQQ==",2022-12-01 00:00:00.000 +0200,27.12,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,22.41,,,27.12,1,2023-01-01,4.71,,,,,,
"7Em69vKH6zh6HgArCzG0+w==",2022-12-01 00:00:00.000 +0200,72.18,,,2023-01-01,2022-11-01,,72.18,1,72.18,1,2023-01-01,,,,,,,
"7EPlnA7OQ9MhMx+od6FA9g==",2022-03-01 00:00:00.000 +0200,158.67,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,158.67,1,,,,,,,,,,
"7EPlnA7OQ9MhMx+od6FA9g==",2022-04-01 00:00:00.000 +0300,114.15,2022-03-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,158.67,,,,,,,-44.52,,,,,
"7EPlnA7OQ9MhMx+od6FA9g==",2022-05-01 00:00:00.000 +0300,51.18,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,114.15,,,,,,,-62.97,,,,,
"7EPlnA7OQ9MhMx+od6FA9g==",2022-06-01 00:00:00.000 +0300,12.39,2022-05-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-07-01,2022-05-01,51.18,,,12.39,1,2022-07-01,,-38.79,,,,,
"7EPlnA7OQ9MhMx+od6FA9g==",2022-08-01 00:00:00.000 +0300,48.18,2022-06-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-09-01,2022-07-01,12.39,,,48.18,1,2022-09-01,,,,,,,
"7EPlnA7OQ9MhMx+od6FA9g==",2022-11-01 00:00:00.000 +0200,14.43,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,48.18,,,,,,,,,,,,
"7EPlnA7OQ9MhMx+od6FA9g==",2022-12-01 00:00:00.000 +0200,41.16,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,14.43,,,41.16,1,2023-01-01,26.73,,,,,,
"7ew71UmoMb73L41PM/YL/w==",2022-05-01 00:00:00.000 +0300,32.10,,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,32.10,1,,,,,,,,,,
"7ew71UmoMb73L41PM/YL/w==",2022-06-01 00:00:00.000 +0300,34.11,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,32.10,,,,,,2.01,,,,,,
"7ew71UmoMb73L41PM/YL/w==",2022-07-01 00:00:00.000 +0300,40.23,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,34.11,,,,,,6.12,,,,,,
"7ew71UmoMb73L41PM/YL/w==",2022-08-01 00:00:00.000 +0300,40.74,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,40.23,,,,,,0.51,,,,,,
"7ew71UmoMb73L41PM/YL/w==",2022-09-01 00:00:00.000 +0300,45.15,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,40.74,,,,,,4.41,,,,,,
"7ew71UmoMb73L41PM/YL/w==",2022-10-01 00:00:00.000 +0300,13.74,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,45.15,,,,,,,-31.41,,,,,
"7ew71UmoMb73L41PM/YL/w==",2022-11-01 00:00:00.000 +0200,29.76,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,13.74,,,29.76,1,2022-12-01,16.02,,,,,,
"7GCGwypiXsxGxetp6/KmnA==",2022-08-01 00:00:00.000 +0300,30.21,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,30.21,1,,,,,,,,,,
"7GCGwypiXsxGxetp6/KmnA==",2022-09-01 00:00:00.000 +0300,63.30,2022-08-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-10-01,2022-08-01,30.21,,,63.30,1,2022-10-01,33.09,,,,,,
"7GCGwypiXsxGxetp6/KmnA==",2022-11-01 00:00:00.000 +0200,45.00,2022-09-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,63.30,,,45.00,1,2022-12-01,,,,,,,
"7GE5h/3N3lcro3K9T3aujw==",2022-03-01 00:00:00.000 +0200,38.52,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,38.52,1,,,,,,,,,,
"7GE5h/3N3lcro3K9T3aujw==",2022-04-01 00:00:00.000 +0300,58.20,2022-03-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,38.52,,,,,,19.68,,,,,,
"7GE5h/3N3lcro3K9T3aujw==",2022-05-01 00:00:00.000 +0300,118.95,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,58.20,,,,,,60.75,,,,,,
"7GE5h/3N3lcro3K9T3aujw==",2022-06-01 00:00:00.000 +0300,144.75,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,118.95,,,,,,25.80,,,,,,
"7GE5h/3N3lcro3K9T3aujw==",2022-07-01 00:00:00.000 +0300,89.04,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,144.75,,,,,,,-55.71,,,,,
"7GE5h/3N3lcro3K9T3aujw==",2022-08-01 00:00:00.000 +0300,104.70,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,89.04,,,,,,15.66,,,,,,
"7GE5h/3N3lcro3K9T3aujw==",2022-09-01 00:00:00.000 +0300,90.87,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,104.70,,,,,,,-13.83,,,,,
"7GE5h/3N3lcro3K9T3aujw==",2022-10-01 00:00:00.000 +0300,77.64,2022-09-01 00:00:00.000 +0300,,2022-11-01,2022-09-01,90.87,,,77.64,1,2022-11-01,,-13.23,,,,,
"7iS0Md8Z5SFpqNAYOVcs4w==",2022-12-01 00:00:00.000 +0200,68.64,,,2023-01-01,2022-11-01,,68.64,1,68.64,1,2023-01-01,,,,,,,
"7L4SKPGMd33lnSOq6PWyYg==",2022-12-01 00:00:00.000 +0200,70.14,,,2023-01-01,2022-11-01,,70.14,1,70.14,1,2023-01-01,,,,,,,
"7luG+f1d+Ri4AjeMbFR1Xw==",2022-04-01 00:00:00.000 +0300,16.92,,2022-09-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,16.92,1,16.92,1,2022-05-01,,,,,,,
"7luG+f1d+Ri4AjeMbFR1Xw==",2022-09-01 00:00:00.000 +0300,15.06,2022-04-01 00:00:00.000 +0300,,2022-10-01,2022-08-01,16.92,,,15.06,1,2022-10-01,,,,,,,
"7RkS5ikrXwWByJobMXv2sA==",2022-10-01 00:00:00.000 +0300,25.89,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,25.89,1,,,,,,,,,,
"7RkS5ikrXwWByJobMXv2sA==",2022-11-01 00:00:00.000 +0200,87.75,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,25.89,,,,,,61.86,,,,,,
"7RkS5ikrXwWByJobMXv2sA==",2022-12-01 00:00:00.000 +0200,66.93,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,87.75,,,66.93,1,2023-01-01,,-20.82,,,,,
"7SeM1pmnTTTXfhI+x3ldng==",2022-03-01 00:00:00.000 +0200,34.74,,2022-04-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,34.74,1,,,,,,,,,,
"7SeM1pmnTTTXfhI+x3ldng==",2022-04-01 00:00:00.000 +0300,105.96,2022-03-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,34.74,,,,,,71.22,,,,,,
"7SeM1pmnTTTXfhI+x3ldng==",2022-05-01 00:00:00.000 +0300,62.61,2022-04-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-06-01,2022-04-01,105.96,,,62.61,1,2022-06-01,,-43.35,,,,,
"7SeM1pmnTTTXfhI+x3ldng==",2022-07-01 00:00:00.000 +0300,82.32,2022-05-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,62.61,,,,,,,,,,,,
"7SeM1pmnTTTXfhI+x3ldng==",2022-08-01 00:00:00.000 +0300,55.56,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,82.32,,,,,,,-26.76,,,,,
"7SeM1pmnTTTXfhI+x3ldng==",2022-09-01 00:00:00.000 +0300,22.71,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,55.56,,,,,,,-32.85,,,,,
"7SeM1pmnTTTXfhI+x3ldng==",2022-10-01 00:00:00.000 +0300,37.44,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,22.71,,,,,,14.73,,,,,,
"7SeM1pmnTTTXfhI+x3ldng==",2022-11-01 00:00:00.000 +0200,84.15,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,37.44,,,,,,46.71,,,,,,
"7SeM1pmnTTTXfhI+x3ldng==",2022-12-01 00:00:00.000 +0200,15.99,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,84.15,,,15.99,1,2023-01-01,,-68.16,,,,,
"7vnYIRqjBNlAyBbtPg02tQ==",2022-07-01 00:00:00.000 +0300,31.59,,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,31.59,1,,,,,,,,,,
"7vnYIRqjBNlAyBbtPg02tQ==",2022-08-01 00:00:00.000 +0300,82.08,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,31.59,,,,,,50.49,,,,,,
"7vnYIRqjBNlAyBbtPg02tQ==",2022-09-01 00:00:00.000 +0300,73.29,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,82.08,,,,,,,-8.79,,,,,
"7vnYIRqjBNlAyBbtPg02tQ==",2022-10-01 00:00:00.000 +0300,158.16,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,73.29,,,,,,84.87,,,,,,
"7vnYIRqjBNlAyBbtPg02tQ==",2022-11-01 00:00:00.000 +0200,23.49,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,158.16,,,,,,,-134.67,,,,,
"7vnYIRqjBNlAyBbtPg02tQ==",2022-12-01 00:00:00.000 +0200,47.31,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,23.49,,,47.31,1,2023-01-01,23.82,,,,,,
"7YaJfLI3RPGUEN2esrQxsQ==",2022-09-01 00:00:00.000 +0300,35.28,,2022-12-01 00:00:00.000 +0200,2022-10-01,2022-08-01,,35.28,1,35.28,1,2022-10-01,,,,,,,
"7YaJfLI3RPGUEN2esrQxsQ==",2022-12-01 00:00:00.000 +0200,26.67,2022-09-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,35.28,,,26.67,1,2023-01-01,,,,,,,
"7zai/c69uF/NhB95HgKuYw==",2022-07-01 00:00:00.000 +0300,62.25,,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,62.25,1,,,,,,,,,,
"7zai/c69uF/NhB95HgKuYw==",2022-08-01 00:00:00.000 +0300,75.15,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,62.25,,,,,,12.90,,,,,,
"7zai/c69uF/NhB95HgKuYw==",2022-09-01 00:00:00.000 +0300,48.48,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,75.15,,,,,,,-26.67,,,,,
"7zai/c69uF/NhB95HgKuYw==",2022-10-01 00:00:00.000 +0300,22.77,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,48.48,,,,,,,-25.71,,,,,
"7zai/c69uF/NhB95HgKuYw==",2022-11-01 00:00:00.000 +0200,41.04,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,22.77,,,41.04,1,2022-12-01,18.27,,,,,,
"7zbxKst2yi3pfdVI8iEChw==",2022-04-01 00:00:00.000 +0300,23.31,,2022-06-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,23.31,1,23.31,1,2022-05-01,,,,,,,
"7zbxKst2yi3pfdVI8iEChw==",2022-06-01 00:00:00.000 +0300,13.05,2022-04-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-07-01,2022-05-01,23.31,,,13.05,1,2022-07-01,,,,,,,
"7zbxKst2yi3pfdVI8iEChw==",2022-08-01 00:00:00.000 +0300,18.3,2022-06-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-09-01,2022-07-01,13.05,,,18.3,1,2022-09-01,,,,,,,
"7zbxKst2yi3pfdVI8iEChw==",2022-12-01 00:00:00.000 +0200,13.05,2022-08-01 00:00:00.000 +0300,,2023-01-01,2022-11-01,18.3,,,13.05,1,2023-01-01,,,,,,,
"8ncYOMYXeKDelzX40EnuLA==",2022-07-01 00:00:00.000 +0300,86.94,,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,86.94,1,,,,,,,,,,
"8ncYOMYXeKDelzX40EnuLA==",2022-08-01 00:00:00.000 +0300,158.76,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,86.94,,,,,,71.82,,,,,,
"8ncYOMYXeKDelzX40EnuLA==",2022-09-01 00:00:00.000 +0300,35.61,2022-08-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-10-01,2022-08-01,158.76,,,35.61,1,2022-10-01,,-123.15,,,,,
"8ncYOMYXeKDelzX40EnuLA==",2022-11-01 00:00:00.000 +0200,33.57,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,35.61,,,,,,,,,,,,
"8ncYOMYXeKDelzX40EnuLA==",2022-12-01 00:00:00.000 +0200,117.96,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,33.57,,,117.96,1,2023-01-01,84.39,,,,,,
"8TTRdxncZg7Nl0tvfwsZng==",2022-05-01 00:00:00.000 +0300,14.25,,,2022-06-01,2022-04-01,,14.25,1,14.25,1,2022-06-01,,,,,,,
"99X4aLWWjAIgmlXjrXQIgg==",2022-03-01 00:00:00.000 +0200,16.98,,,2022-04-01,2022-02-01,,16.98,1,16.98,1,2022-04-01,,,,,,,
"9I0ppB2UxsJPIO8BpHQfEw==",2022-10-01 00:00:00.000 +0300,16.17,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,16.17,1,,,,,,,,,,
"9I0ppB2UxsJPIO8BpHQfEw==",2022-11-01 00:00:00.000 +0200,26.76,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,16.17,,,26.76,1,2022-12-01,10.59,,,,,,
"9IWUQ1iWPfYSSN2tWuVqMQ==",2022-05-01 00:00:00.000 +0300,12.48,,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,12.48,1,,,,,,,,,,
"9IWUQ1iWPfYSSN2tWuVqMQ==",2022-06-01 00:00:00.000 +0300,88.08,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,12.48,,,,,,75.60,,,,,,
"9IWUQ1iWPfYSSN2tWuVqMQ==",2022-07-01 00:00:00.000 +0300,120.75,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,88.08,,,,,,32.67,,,,,,
"9IWUQ1iWPfYSSN2tWuVqMQ==",2022-08-01 00:00:00.000 +0300,46.29,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,120.75,,,,,,,-74.46,,,,,
"9IWUQ1iWPfYSSN2tWuVqMQ==",2022-09-01 00:00:00.000 +0300,15.63,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,46.29,,,,,,,-30.66,,,,,
"9IWUQ1iWPfYSSN2tWuVqMQ==",2022-10-01 00:00:00.000 +0300,17.37,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,15.63,,,,,,1.74,,,,,,
